Date,Timestamp,Rocket Pool,Rocket-TVL,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool,Rocket Pool
,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,ethereum,Total,ethereum,ethereum,Total,Total,ethereum,ethereum,Total,Total
,,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens
,,,,WETH,RPL,WETH,RPL,WETH,RPL,WETH,RPL
8/2/2024,1707350400,3008511528,3008511528,2714630513,293881014.4,2714630513,293881014.4,1116048,10175935.4,1116048,10175935.4
9/2/2024,1707436800,3003297386,3003297386,2705534171,297763215.3,2705534171,297763215.3,1116080,10176459.85,1116080,10176459.85
10/2/2024,1707523200,3093295310,3093295310,2785351957,307943353.5,2785351957,307943353.5,1116208,10176581.41,1116208,10176581.41
11/2/2024,1707609600,3089389953,3089389953,2791081848,298308105.1,2791081848,298308105.1,1116464,10184639.98,1116464,10184639.98
12/2/2024,1707696000,3078105405,3078105405,2783839854,294265551.2,2783839854,294265551.2,1116971.747,10192779.74,1116971.747,10192779.74
13/02/2024,1707782400,3282409262,3282409262,2983628621,298780641.2,2983628621,298780641.2,1117413.682,10204256.87,1117413.682,10204256.87
14/02/2024,1707868800,3248807121,3248807121,2947307669,301499451.6,2947307669,301499451.6,1117475.334,10220320.39,1117475.334,10220320.39
15/02/2024,1707955200,3417298397,3417298397,3089839958,327458439.4,3089839958,327458439.4,1117968,10249090.43,1117968,10249090.43
16/02/2024,1708041600,3487080281,3487080281,3155118550,331961730.7,3155118550,331961730.7,1119407.978,10264741.21,1119407.978,10264741.21
17/02/2024,1708128000,3454272756,3454272756,3126136446,328136310.4,3126136446,328136310.4,1119804.722,10267093.57,1119804.722,10267093.57
18/02/2024,1708214400,3430810297,3430810297,3114413169,316397127.9,3114413169,316397127.9,1120316.686,10259310.24,1120316.686,10259310.24
19/02/2024,1708300800,3538376616,3538376616,3226993646,311382969.5,3226993646,311382969.5,1122455.998,10263116.99,1122455.998,10263116.99
20/02/2024,1708387200,3629084325,3629084325,3317311500,311772825.3,3317311500,311772825.3,1122822.43,10265815.78,1122822.43,10265815.78
21/02/2024,1708473600,3682134023,3682134023,3379661351,302472672.1,3379661351,302472672.1,1123034.941,10215220.27,1123034.941,10215220.27
22/02/2024,1708560000,3621305806,3621305806,3337237822,284067984.3,3337237822,284067984.3,1124952.073,10192607.98,1124952.073,10192607.98
23/02/2024,1708646400,3640315258,3640315258,3356172451,284142806.3,3356172451,284142806.3,1125092.172,10202614.23,1125092.172,10202614.23
24/02/2024,1708732800,3570334860,3570334860,3289248643,281086216.1,3289248643,281086216.1,1126605.486,10202766.46,1126605.486,10202766.46
25/02/2024,1708819200,3649593346,3649593346,3353495368,296097978,3353495368,296097978,1126653.486,10227909.43,1126653.486,10227909.43
26/02/2024,1708905600,3829345320,3829345320,3516407298,312938021.6,3516407298,312938021.6,1126757.486,10236768.78,1126757.486,10236768.78
27/02/2024,1708992000,3892417270,3892417270,3572502990,319914279.9,3572502990,319914279.9,1126805.486,10243813,1126805.486,10243813
28/02/2024,1709078400,3976048739,3976048739,3657830596,318218143.3,3657830596,318218143.3,1126845.486,10241974.36,1126845.486,10241974.36
29/02/2024,1709164800,4121219793,4121219793,3794602172,326617621.2,3794602172,326617621.2,1126877.486,10245220.24,1126877.486,10245220.24
1/3/2024,1709251200,4109237992,4109237992,3788413060,320824932.6,3788413060,320824932.6,1126893.486,10233650.16,1126893.486,10233650.16
2/3/2024,1709337600,4180689865,4180689865,3865417131,315272734,3865417131,315272734,1126917.486,10232805.39,1126917.486,10232805.39
3/3/2024,1709424000,4153655050,4153655050,3834092444,319562606,3834092444,319562606,1126981.486,10235829.79,1126981.486,10235829.79
4/3/2024,1709510400,4256790482,4256790482,3928684774,328105707.2,3928684774,328105707.2,1127005.486,10237307.56,1127005.486,10237307.56
5/3/2024,1709596800,4386807729,4386807729,4062411594,324396135,4062411594,324396135,1127029.486,10236545.76,1127029.486,10236545.76
6/3/2024,1709683200,4371821455,4371821455,4035759228,336062226.7,4035759228,336062226.7,1127061.486,10242676.83,1127061.486,10242676.83
7/3/2024,1709769600,4706307373,4706307373,4342176425,364130947.8,4342176425,364130947.8,1127053.486,10245665.38,1127053.486,10245665.38
8/3/2024,1709856000,4687304761,4687304761,4327083753,360221008.9,4327083753,360221008.9,1127173.486,10253942.75,1127173.486,10253942.75
9/3/2024,1709942400,4744442431,4744442431,4387249596,357192835.4,4387249596,357192835.4,1127181.486,10249435.74,1127181.486,10249435.74
10/3/2024,1710028800,4769739153,4769739153,4413585714,356153439.3,4413585714,356153439.3,1127372.83,10254921.95,1127372.83,10254921.95
11/3/2024,1710115200,4736764826,4736764826,4381842832,354921993.9,4381842832,354921993.9,1128360.891,10251935.12,1128360.891,10251935.12
12/3/2024,1710201600,4980623015,4980623015,4597387893,383235121.7,4597387893,383235121.7,1130748.98,10249668.94,1130748.98,10249668.94
13/03/2024,1710288000,4876813312,4876813312,4497975427,378837885,4497975427,378837885,1131264.475,10261047.81,1131264.475,10261047.81
