snapped_at,price,market_cap,total_volume
2022-09-17,25.90861718890303,485944548.3662228,2130492.440426744
2022-09-18,26.595100871446483,498314655.8093246,2075890.539754266
2022-09-19,24.6411484246102,463149538.7330701,2031642.7259250197
2022-09-20,25.52809660673776,478397151.0857322,2602420.6823597406
2022-09-21,24.73946035509122,464215892.4195363,2444142.924726697
2022-09-22,23.45859445237621,439122219.40654135,2517466.9395700465
2022-09-23,24.41541568072508,458093642.4024193,2420809.8236294906
2022-09-24,24.40158595716309,457045503.65451366,1609476.1851321766
2022-09-25,24.216699157140955,454255827.44305545,1274987.4403521044
2022-09-26,23.582494272069,443453217.3566508,1244644.8611082188
2022-09-27,24.226224144471136,452455477.9882194,1034319.508384042
2022-09-28,24.46069849575109,459514922.25291663,1549289.087780996
2022-09-29,25.05492018816654,469300311.4574983,3172598.864170763
2022-09-30,24.515333466293317,462012633.12566113,1553011.5078165724
2022-10-01,24.522032885942828,462363468.0887525,1320924.695574927
2022-10-02,24.37816459178369,458653801.2625119,1186158.352311487
2022-10-03,23.57330682869587,441614575.16332346,1356865.88450626
2022-10-04,24.31245147002038,458136173.4069318,1313205.4826010808
2022-10-05,24.92557046648957,468570084.51662695,1366794.3855814524
2022-10-06,25.039991213239578,471686491.2728539,2528410.5592724425
2022-10-07,25.12085977738941,472801602.4954977,1892943.8495453617
2022-10-08,24.681260199160075,465268037.3762091,1420531.5896472272
2022-10-09,24.4402892815392,460004281.8329041,1155157.2796866978
2022-10-10,24.788474744390225,465841627.5673112,890286.6362144483
2022-10-11,22.59306697342008,425755776.8620298,3106367.934592787
2022-10-12,21.657195690581787,408234678.6190168,3848301.5505686295
2022-10-13,21.99485580485784,414718672.38785696,1164103.223800965
2022-10-14,21.651927506344308,408087992.761152,1572542.7579286643
2022-10-15,22.08767402215499,415857351.9307616,1555507.993034149
2022-10-16,21.983431947751978,414702765.7164781,1582318.036477231
2022-10-17,22.63341186167733,426662436.4033145,1227217.580819433
2022-10-18,22.869785561893657,430811348.0631952,1350764.7290721238
2022-10-19,22.283447452032004,421664337.28890246,1390279.170510576
2022-10-20,22.08889220864751,416868222.807792,1542198.0744895206
2022-10-21,21.50962474536901,405811181.5020788,1427621.829228249
2022-10-22,21.280032386571065,401193115.50129306,1777706.4728478666
2022-10-23,21.873515572740125,412829373.52936137,1015681.0213497684
2022-10-24,22.67598470322613,427267915.7718022,1120958.3498033292
2022-10-25,22.1920173860991,418142419.52682936,1004824.233680153
2022-10-26,23.76360782916848,447754709.49057376,1979163.4897999405
2022-10-27,25.44373086058019,479141862.26752895,1457038.0074738658
2022-10-28,24.79172939714767,468982677.9100305,557782.7585504224
2022-10-29,24.52706586041656,468679326.4732163,2057133.83782659
2022-10-30,24.538595091613413,462914287.8850562,1568493.2475659011
2022-10-31,24.755355045938582,467321259.1192143,2365610.294993709
2022-11-01,21.08026715267269,398335256.4999635,4683681.668292807
2022-11-02,23.726133873474318,448390700.0944297,2635935.518564666
2022-11-03,21.61073640107268,398754479.9085195,3999630.353274012
2022-11-04,21.474124653798047,403744858.4741519,2993632.495043943
2022-11-05,21.44803067020004,405325350.3137791,3637154.147074944
2022-11-06,21.191808810416877,401965416.6217516,2350334.907227596
2022-11-07,21.20248586855388,402888685.0940995,3244847.462739119
2022-11-08,21.476959388421005,405468485.15186846,2938601.105117412
2022-11-09,18.53476780006663,351201002.9269402,1051121.9929354703
2022-11-10,13.32485143810962,251090906.03144675,2082091.8096492456
2022-11-11,15.96997316517563,301690520.4374466,1004225.7984090564
2022-11-12,15.412747843785745,290300912.6168811,839608.5355977318
2022-11-13,15.424574563083633,290587117.17706466,860031.7790777102
2022-11-14,16.079081599160595,304057340.9503898,1030241.8906451464
2022-11-15,16.078997347386434,304599091.15802044,853384.048876114
2022-11-16,16.931350209066178,319861967.1152078,907788.8478108888
2022-11-17,15.861433677912212,299525705.6111955,1273698.2937692003
2022-11-18,16.17664624864422,305628669.94544613,1259184.8419322986
2022-11-19,16.474379387222996,307947455.2720558,1542272.8658910086
2022-11-20,16.539661554118634,313959112.6458312,1357012.7303718668
2022-11-21,15.862021516718189,300471791.24554026,1626793.4599120603
2022-11-22,15.1990527028176,287094414.3921477,1835908.7578763291
2022-11-23,15.993869606560978,302745139.78012747,1102689.3224518397
2022-11-24,16.69362575546332,315153265.4438294,1093797.3056926867
2022-11-25,16.933264488687737,322354770.3387044,1298176.6213152527
2022-11-26,17.2051997765896,326497002.38800955,2680200.7510492094
2022-11-27,16.934090376241947,320922906.9008813,2817668.359972838
2022-11-28,17.121042781715165,324374053.1281666,2877989.058546876
2022-11-29,16.988066720440525,320278899.7188441,3024957.777175742
2022-11-30,18.223029828501367,344764725.1321802,3492137.364654073
2022-12-01,19.577580763193563,370598735.0655425,2993022.450015584
2022-12-02,19.549179177590325,371189469.4456888,3575477.5302807884
2022-12-03,20.814091734349,391665997.611489,4234300.875159163
2022-12-04,20.22927254195441,385111629.4781142,3684988.138751509
2022-12-05,20.590999204158543,389286010.29129165,3411570.759042973
2022-12-06,19.91525419218805,378301798.46869016,1496305.457110464
2022-12-07,20.13936614014581,381483933.151394,726442.6736646816
2022-12-08,19.598737273020344,371761940.379548,1498115.6478701811
2022-12-09,20.440831670278616,387722692.7504167,1701268.121504007
2022-12-10,19.778849341438075,375842290.0528212,900142.9897397647
2022-12-11,20.12915146987728,381996921.8440508,822392.6193134267
