,Date,Timestamp,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido,Lido
,,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,,terra,moonriver,moonbeam,ethereum,solana,Total,terra,moonriver,moonbeam,ethereum,ethereum,ethereum,solana,Total,Total,Total,Total,Total,Total,Total,terra,moonriver,moonbeam,ethereum,ethereum,ethereum,solana,Total,Total,Total,Total,Total,Total,Total
,,,TVL,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,,terra-luna,kusama,polkadot,ethereum,WETH,MATIC,solana,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot,terra-luna,kusama,polkadot,ethereum,WETH,MATIC,solana,ethereum,terra-luna,WETH,solana,kusama,MATIC,polkadot
,16/01/2023,1673827200,161930.0964380593,3033885.3039543,14773093.215126967,7600631508.077423,55140914.074923694,7673741330.767866,161930.0964380593,3033885.3039543,14773093.215126967,,7537111591.477118,63519916.60030538,55140914.074923694,,161930.0964380593,7537111591.477118,55140914.074923694,3033885.3039543,63519916.60030538,14773093.215126967,893259578.762463,96405.63406273595,2491246.7479134854,,4874098.910652835,64141058.61190305,2393268.840057452,,893259578.762463,4874098.910652835,2393268.840057452,96405.63406273595,64141058.61190305,2491246.7479134854
,17/01/2023,1673913600,156676.11216173766,3090309.4911151645,14458788.509779355,7707883071.182636,54542975.06779686,7780131820.36349,156676.11216173766,3090309.4911151645,14458788.509779355,,7642671352.68739,65211718.49524576,54542975.06779686,,156676.11216173766,7642671352.68739,54542975.06779686,3090309.4911151645,65211718.49524576,14458788.509779355,889144271.958105,96602.35983479727,2501520.5034220335,,4879349.404459719,64374845.5036977,2356068.037485826,,889144271.958105,4879349.404459719,2356068.037485826,96602.35983479727,64374845.5036977,2501520.5034220335
,18/01/2023,1674000000,155849.20798881663,3458580.0217355783,14985547.813163005,7737048870.819037,53542384.86214129,7809191232.724066,155849.20798881663,3458580.0217355783,14985547.813163005,,7672903655.563538,64145215.25549963,53542384.86214129,,155849.20798881663,7672903655.563538,53542384.86214129,3458580.0217355783,64145215.25549963,14985547.813163005,889144271.958105,100248.69628219068,2505944.4503617063,,4882410.664420593,64210774.456219435,2354546.387956961,,889144271.958105,4882410.664420593,2354546.387956961,100248.69628219068,64210774.456219435,2505944.4503617063
,19/01/2023,1674086400,144502.95025853798,3402423.088740781,14270054.674061222,7474740273.36875,49599092.53022507,7542156346.612035,144502.95025853798,3402423.088740781,14270054.674061222,,7413854842.898336,60885430.47041325,49599092.53022507,,144502.95025853798,7413854842.898336,49599092.53022507,3402423.088740781,60885430.47041325,14270054.674061222,888647378.750003,100277.72144829888,2512333.5693769758,,4885120.873789789,64296895.13234523,2347330.45576077,,888647378.750003,4885120.873789789,2347330.45576077,100277.72144829888,64296895.13234523,2512333.5693769758
,20/01/2023,1674172800,154642.4168500755,3363053.446822971,14559193.722061116,7668797814.814982,49806449.18949315,7736681153.59021,154642.4168500755,3363053.446822971,14559193.722061116,,7607519981.123412,61277833.691570416,49806449.18949315,,154642.4168500755,7607519981.123412,49806449.18949315,3363053.446822971,61277833.691570416,14559193.722061116,888647378.750003,99292.98632485891,2514541.230062369,,4909661.168843764,64434953.08802434,2352690.089253337,,888647378.750003,4909661.168843764,2352690.089253337,99292.98632485891,64434953.08802434,2514541.230062369
,21/01/2023,1674259200,160630.8718559444,3584218.98446741,15813884.187772542,8196030030.559037,59358543.06960036,8274947307.672733,160630.8718559444,3584218.98446741,15813884.187772542,,8129638216.482142,66391814.076895215,59358543.06960036,,160630.8718559444,8129638216.482142,59358543.06960036,3584218.98446741,66391814.076895215,15813884.187772542,888641689.842578,99811.16637336147,2526179.5827112687,,4912613.358601772,64520713.38862509,2363940.38508962,,888641689.842578,4912613.358601772,2363940.38508962,99811.16637336147,64520713.38862509,2526179.5827112687
,22/01/2023,1674345600,161635.03696546654,3464917.266092472,15935988.48496616,8099691027.727346,58761865.60350309,8178015434.118874,161635.03696546654,3464917.266092472,15935988.48496616,,8035358174.428436,64332853.29891026,58761865.60350309,,161635.03696546654,8035358174.428436,58761865.60350309,3464917.266092472,64332853.29891026,15935988.48496616,888641689.842578,99423.73790796188,2537577.78423028,,4915764.723345897,64602633.89806859,2352356.509347602,,888641689.842578,4915764.723345897,2352356.509347602,99423.73790796188,64602633.89806859,2537577.78423028
,23/01/2023,1674432000,162301.51823284847,3483817.131873622,16068753.337399567,8119040949.658417,57410800.23136103,8196166621.877285,162301.51823284847,3483817.131873622,16068753.337399567,,8053735564.460545,65305385.19787215,57410800.23136103,,162301.51823284847,8053735564.460545,57410800.23136103,3483817.131873622,65305385.19787215,16068753.337399567,888641689.842578,97860.03179420286,2554650.769061934,,4917891.334151916,64851425.221322894,2353866.348149284,,888641689.842578,4917891.334151916,2353866.348149284,97860.03179420286,64851425.221322894,2554650.769061934
,24/01/2023,1674518400,158622.5416369002,3490845.869325412,16835728.33135981,8179803734.757993,57088851.17055584,8257377782.670871,158622.5416369002,3490845.869325412,16835728.33135981,,8115229402.374978,64574332.383014575,57088851.17055584,,158622.5416369002,8115229402.374978,57088851.17055584,3490845.869325412,64574332.383014575,16835728.33135981,888641689.842578,98002.41070537372,2558621.3269543783,,4983682.602357574,65038512.24490647,2358069.028110526,,888641689.842578,4983682.602357574,2358069.028110526,98002.41070537372,65038512.24490647,2558621.3269543783
,25/01/2023,1674604800,151504.52170126114,3251026.491044509,15779433.74514341,7787439177.967969,54321436.42234141,7860942579.148198,151504.52170126114,3251026.491044509,15779433.74514341,,7725394525.811319,62044652.15665,54321436.42234141,,151504.52170126114,7725394525.811319,54321436.42234141,3251026.491044509,62044652.15665,15779433.74514341,888641689.842578,98486.10999831898,2561596.3871986056,,4987504.132355027,65135460.00479766,2372115.127613162,,888641689.842578,4987504.132355027,2372115.127613162,98486.10999831898,65135460.00479766,2561596.3871986056
,26/01/2023,1674691200,155352.3402182795,3450306.583643595,16539743.89809965,8136103097.783225,58681342.339158855,8214929842.944345,155352.3402182795,3450306.583643595,16539743.89809965,,8071143620.984734,64959476.79849175,58681342.339158855,,155352.3402182795,8071143620.984734,58681342.339158855,3450306.583643595,64959476.79849175,16539743.89809965,888641689.842578,98664.7578965855,2564301.379550333,,4990196.377510036,65036805.56030295,2374801.38968672,,888641689.842578,4990196.377510036,2374801.38968672,98664.7578965855,65036805.56030295,2564301.379550333
,27/01/2023,1674777600,151220.15636051152,3398603.4554404733,16453443.056621928,8028783864.55207,56565997.84924416,8105353129.0697365,151220.15636051152,3398603.4554404733,16453443.056621928,,7957548252.309752,71235612.242317,56565997.84924416,,151220.15636051152,7957548252.309752,56565997.84924416,3398603.4554404733,71235612.242317,16453443.056621928,888641689.842578,98854.08538221271,2570850.477597176,,4992814.815102116,65114819.234293416,2357899.034983083,,888641689.842578,4992814.815102116,2357899.034983083,98854.08538221271,65114819.234293416,2570850.477597176
,28/01/2023,1674864000,154268.19735667153,3677119.275922914,17000579.110976152,8091100051.92965,58426670.326772876,8170358688.840678,154268.19735667153,3677119.275922914,17000579.110976152,,8014678914.9946575,76421136.93499306,58426670.326772876,,154268.19735667153,8014678914.9946575,58426670.326772876,3677119.275922914,76421136.93499306,17000579.110976152,888641689.842578,98608.72287269816,2564189.9111577906,,4996184.242840276,65880290.461200915,2369289.145449022,,888641689.842578,4996184.242840276,2369289.145449022,98608.72287269816,65880290.461200915,2564189.9111577906
,29/01/2023,1674950400,154925.79220715506,3624704.887174495,16531847.546548212,8012036540.947672,57943805.18651019,8090291824.360112,154925.79220715506,3624704.887174495,16531847.546548212,,7936679896.567981,75356644.3796915,57943805.18651019,,154925.79220715506,7936679896.567981,57943805.18651019,3624704.887174495,75356644.3796915,16531847.546548212,888641689.842578,99008.60112467891,2567057.0724453744,,4998948.078988695,65527516.85190566,2378645.533107972,,888641689.842578,4998948.078988695,2378645.533107972,99008.60112467891,65527516.85190566,2567057.0724453744
,30/01/2023,1675036800,157938.10980571836,3693641.0572928437,17224960.86039775,8314711589.524148,62063122.40292838,8397851251.954573,157938.10980571836,3693641.0572928437,17224960.86039775,,8237917078.085913,76794511.43823516,62063122.40292838,,157938.10980571836,8237917078.085913,62063122.40292838,3693641.0572928437,76794511.43823516,17224960.86039775,888640689.842561,99078.35454111705,2594120.6115056854,,5007821.884417671,65636334.56259416,2367917.680386432,,888640689.842561,5007821.884417671,2367917.680386432,99078.35454111705,65636334.56259416,2594120.6115056854
,31/01/2023,1675123200,142346.77251287113,3396520.646683688,16133568.24556111,7946000022.984517,56751149.14387552,8022423607.79315,142346.77251287113,3396520.646683688,16133568.24556111,,7874576579.981566,71423443.0029503,56751149.14387552,,142346.77251287113,7874576579.981566,56751149.14387552,3396520.646683688,71423443.0029503,16133568.24556111,862760000.684109,99139.5401834118,2597998.107175702,,5013546.267162573,65346242.454666324,2371548.229998977,,862760000.684109,5013546.267162573,2371548.229998977,99139.5401834118,65346242.454666324,2597998.107175702
,01/02/2023,1675209600,149865.57340447095,3537281.517292498,16263347.116517192,8039291883.669377,56585595.19512141,8115827973.0717125,149865.57340447095,3537281.517292498,16263347.116517192,,7966620859.937369,72671023.73200765,56585595.19512141,,149865.57340447095,7966620859.937369,56585595.19512141,3537281.517292498,72671023.73200765,16263347.116517192,870451143.663071,99306.05045739749,2602135.5386427506,,5023090.075622553,65469390.74955644,2372561.643401317,,870451143.663071,5023090.075622553,2372561.643401317,99306.05045739749,65469390.74955644,2602135.5386427506
,02/02/2023,1675296000,155574.25395943952,3674804.9961487814,17144779.60978122,8535224157.245647,60931661.67218356,8617130977.777721,155574.25395943952,3674804.9961487814,17144779.60978122,,8453938333.430122,81285823.8155253,60931661.67218356,,155574.25395943952,8453938333.430122,60931661.67218356,3674804.9961487814,81285823.8155253,17144779.60978122,893796702.053542,99561.22991462427,2613533.477100796,,5025495.231528835,65553083.72219782,2382003.974674885,,893796702.053542,5025495.231528835,2382003.974674885,99561.22991462427,65553083.72219782,2613533.477100796
,03/02/2023,1675382400,152392.3377001289,3705962.9763093903,17239376.35843533,8373698850.526464,58022543.364804894,8452819125.563715,152392.3377001289,3705962.9763093903,17239376.35843533,,8294711349.674252,78987500.85221243,58022543.364804894,,152392.3377001289,8294711349.674252,58022543.364804894,3705962.9763093903,78987500.85221243,17239376.35843533,893796702.053542,99972.02525787403,2623953.783627904,,5033229.17595025,66376051.13631297,2382855.990341063,,893796702.053542,5033229.17595025,2382855.990341063,99972.02525787403,66376051.13631297,2623953.783627904
,04/02/2023,1675468800,178035.86899753843,3808092.5495415246,18419428.276613794,8467806233.65775,58818481.984847724,8549030272.337751,178035.86899753843,3808092.5495415246,18419428.276613794,,8385523244.483242,82282989.17450848,58818481.984847724,,178035.86899753843,8385523244.483242,58818481.984847724,3808092.5495415246,82282989.17450848,18419428.276613794,903001973.004354,100002.43039762408,2635111.3414325886,,5035957.099135348,66357249.334281035,2383244.813000313,,903001973.004354,5035957.099135348,2383244.813000313,100002.43039762408,66357249.334281035,2635111.3414325886
,05/02/2023,1675555200,170402.78111222148,3749533.644519189,17954456.716439504,8483219266.857803,57699595.6986039,8562793255.698478,170402.78111222148,3749533.644519189,17954456.716439504,,8400142992.875505,83076273.98229761,57699595.6986039,,170402.78111222148,8400142992.875505,57699595.6986039,3749533.644519189,83076273.98229761,17954456.716439504,882001972.630546,100335.3932169973,2640361.281829339,,5048769.679574171,66461019.185838096,2384280.813991897,,882001972.630546,5048769.679574171,2384280.813991897,100335.3932169973,66461019.185838096,2640361.281829339
,06/02/2023,1675641600,161476.92114920035,3446699.6429808983,18224073.6526059,8369179136.9908695,56529801.3502822,8447541188.557888,161476.92114920035,3446699.6429808983,18224073.6526059,,8287825651.940369,81353485.05050094,56529801.3502822,,161476.92114920035,8287825651.940369,56529801.3502822,3446699.6429808983,81353485.05050094,18224073.6526059,882001972.630546,94924.25345582204,2703868.4944519135,,5056697.245811644,66683184.467623726,2389256.185557151,,882001972.630546,5056697.245811644,2389256.185557151,94924.25345582204,66683184.467623726,2703868.4944519135
,07/02/2023,1675728000,161916.1052485276,2999729.4103208925,17627690.901717383,8291196516.234552,54406686.18885032,8366392538.84069,161916.1052485276,2999729.4103208925,17627690.901717383,,8204996012.25585,86200503.97870265,54406686.18885032,,161916.1052485276,8204996012.25585,54406686.18885032,2999729.4103208925,86200503.97870265,17627690.901717383,882713325.238661,85195.38228687567,2703633.5738830343,,5058536.021513955,71833753.31558554,2395714.935660516,,882713325.238661,5058536.021513955,2395714.935660516,85195.38228687567,71833753.31558554,2703633.5738830343
,08/02/2023,1675814400,163978.70883464723,3068832.341190929,18592605.219054785,8610421720.620499,57805274.302967794,8690052411.192545,163978.70883464723,3068832.341190929,18592605.219054785,,8516621947.0904255,93799773.5300739,57805274.302967794,,163978.70883464723,8516621947.0904255,57805274.302967794,3068832.341190929,93799773.5300739,18592605.219054785,884411352.325372,82318.46408773951,2671351.324576837,,5061644.585749519,73858089.39375897,2398559.099708207,,884411352.325372,5061644.585749519,2398559.099708207,82318.46408773951,73858089.39375897,2671351.324576837
,09/02/2023,1675900800,160632.42642907167,3055612.5329156662,18217296.800044898,8466450810.920235,55044553.558868304,8542928906.238493,160632.42642907167,3055612.5329156662,18217296.800044898,,8366588004.988409,99862805.93182535,55044553.558868304,,160632.42642907167,8366588004.988409,55044553.558868304,3055612.5329156662,99862805.93182535,18217296.800044898,884929629.953017,81788.34402879192,2671157.888569633,,5069430.444127732,76817543.02448104,2379790.469471176,,884929629.953017,5069430.444127732,2379790.469471176,81788.34402879192,76817543.02448104,2671157.888569633
,10/02/2023,1675987200,141790.29820473076,2677255.760759334,16554303.973910814,7954950421.742456,48736946.68131626,8023060718.456648,141790.29820473076,2677255.760759334,16554303.973910814,,7859621248.351131,95329173.39132519,48736946.68131626,,141790.29820473076,7859621248.351131,48736946.68131626,2677255.760759334,95329173.39132519,16554303.973910814,883869207.110901,81848.23481379804,2657191.649102859,,5073276.3896355145,76878365.63816547,2392584.520437715,,883869207.110901,5073276.3896355145,2392584.520437715,81848.23481379804,76878365.63816547,2657191.649102859
,11/02/2023,1676073600,148412.65298982264,2547411.3041188507,16491238.063312674,7791264243.156128,48980104.82353085,7859431410.00008,148412.65298982264,2547411.3041188507,16491238.063312674,,7695314534.550336,95949708.6057917,48980104.82353085,,148412.65298982264,7695314534.550336,48980104.82353085,2547411.3041188507,95949708.6057917,16491238.063312674,883829519.94892,80283.99949949104,2664174.1620860538,,5078007.7698264085,78007893.17544042,2403341.747965204,,883829519.94892,5078007.7698264085,2403341.747965204,80283.99949949104,78007893.17544042,2664174.1620860538
,12/02/2023,1676160000,148076.79777224208,2569781.28374651,16683138.944151208,7918021544.512345,49676401.52429838,7987098943.062314,148076.79777224208,2569781.28374651,16683138.944151208,,7821263424.261698,96758120.25064777,49676401.52429838,,148076.79777224208,7821263424.261698,49676401.52429838,2569781.28374651,96758120.25064777,16683138.944151208,883829519.94892,79338.72441329143,2665038.1699922057,,5092100.981966781,78030742.13761917,2398667.384080076,,883829519.94892,5092100.981966781,2398667.384080076,79338.72441329143,78030742.13761917,2665038.1699922057
,13/02/2023,1676246400,146061.66646675853,2551782.059950356,16610692.113104993,7807991831.054156,51011156.881299764,7878311523.774979,146061.66646675853,2551782.059950356,16610692.113104993,,7712038164.422319,95953666.63183692,51011156.881299764,,146061.66646675853,7712038164.422319,51011156.881299764,2551782.059950356,95953666.63183692,16610692.113104993,883829519.94892,80169.08765159774,2683472.0699684964,,5096442.132949815,78011111.08279425,2394889.994427219,,883829519.94892,5096442.132949815,2394889.994427219,80169.08765159774,78011111.08279425,2683472.0699684964
