Date,Lido.5,market_cap
nan,Liquid Staking,
nan,Total,
nan,TVL,
nan,,
2022-08-19,8026214614.646133,1266764268.187012
2022-08-20,7177379844.47393,1074277543.496588
2022-08-21,6953288173.818163,1074059063.1601918
2022-08-22,7107710810.861677,1270673574.6884558
2022-08-23,7136494471.1858835,1254828734.2508893
2022-08-24,7221021240.780376,1253679203.6133766
2022-08-25,7355750573.551455,1270584461.8307102
2022-08-26,7412282386.551335,1159077426.1171849
2022-08-27,6656172160.874694,1009128212.8974236
2022-08-28,6602312335.847688,949025322.9386016
2022-08-29,6321823604.097054,943618753.2078022
2022-08-30,6800958642.961802,1113274323.9351995
2022-08-31,6826349841.167816,1054972972.403182
2022-09-01,6788495389.310873,1166442540.0865667
2022-09-02,6956941901.869696,1240234704.2863672
2022-09-03,6964664592.6050005,1303628923.948455
2022-09-04,6890989681.848515,1198819199.0151026
2022-09-05,6960908357.531381,1244169327.1497636
2022-09-06,7307764880.282425,1231639400.5407467
2022-09-07,6779710272.676756,1139263015.5380833
2022-09-08,7174881004.904654,1190468393.9006038
2022-09-09,7246058695.100918,1146766818.5489995
2022-09-10,7577008327.836073,1261480194.3493636
2022-09-11,7836801192.380294,1302231661.1943223
2022-09-12,7723269787.237489,1285295836.5639932
2022-09-13,7600990361.751682,1228890267.5106783
2022-09-14,6962239660.268698,1133037167.941018
2022-09-15,7241352891.876953,1131143748.6460626
2022-09-16,6543087896.518529,1062611420.1562512
2022-09-17,6407712565.240422,1108375807.5567918
2022-09-18,6464727999.232116,1197014953.4946454
2022-09-19,5988159357.880456,1069223543.1607596
2022-09-20,6100922345.333236,1150914022.2666764
2022-09-21,5967551614.149176,1135697975.1187575
2022-09-22,5570634133.050347,1160722582.6281714
2022-09-23,5954843556.191871,1152492772.7260315
2022-09-24,5926674373.508584,1132150736.4190936
2022-09-25,5938835079.599524,1080886996.6628132
2022-09-26,5875016866.52544,1015411278.5428911
2022-09-27,6077935159.250151,1052401757.5723842
2022-09-28,6068803098.26326,1038743095.941845
2022-09-29,6050701284.008839,1056083039.8225068
2022-09-30,6054258476.805908,1039612926.4109836
2022-10-01,6028799812.78821,1034389539.4022332
2022-10-02,5963070844.230809,989403691.1106396
2022-10-03,5827759009.141105,953313706.8173192
2022-10-04,6028385658.399163,1016339186.9639072
2022-10-05,6168139745.617536,1045059418.829704
2022-10-06,6208059044.302687,1015379008.799358
2022-10-07,6187567958.486863,1001795318.6057744
2022-10-08,6091152486.952848,992270413.6157076
2022-10-09,6000948217.179013,993086781.0647566
2022-10-10,6073998879.151245,981772291.764238
2022-10-11,5865086505.61706,892088837.0663731
2022-10-12,5889584121.673247,896115598.9264148
2022-10-13,5991392050.935254,863434364.454745
2022-10-14,5897564725.413006,862585171.7500015
2022-10-15,5933377378.115061,886141557.676872
2022-10-16,5850489385.611654,928406524.91742
2022-10-17,5972254990.062555,929466190.2047352
2022-10-18,6110460901.119168,1065167492.7957816
2022-10-19,5979875670.185144,1021759861.3338444
2022-10-20,5877232360.934494,968329649.9526356
2022-10-21,5890087141.174372,1047744263.8552212
2022-10-22,6009014505.707844,1070527980.1226518
2022-10-23,6038833639.946446,1062367073.7649904
2022-10-24,6280910756.148327,1083909193.891106
2022-10-25,6196801225.281667,1064947871.6632484
2022-10-26,6810434687.48615,1168476118.2638228
2022-10-27,7254349800.175192,1215603182.5688915
2022-10-28,7113693210.7228985,1163888542.84665
2022-10-29,7268928086.690962,1205484467.1035936
2022-10-30,7609382455.740528,1170406633.6111674
2022-10-31,7501819224.821358,1118010039.9041705
2022-11-01,7474286123.743201,1102147864.6212616
2022-11-02,7591802624.40031,1079399945.2967165
2022-11-03,7384757339.899128,1099326685.9084308
2022-11-04,7411328033.381275,1174474909.5451686
2022-11-05,7958186988.156835,1283861597.130166
2022-11-06,7887740418.840016,1248412782.9795036
2022-11-07,7624889840.897397,1171641880.052223
2022-11-08,7594177929.78031,1234578625.115885
2022-11-09,6399103082.9655695,960114588.587166
2022-11-10,5468354993.599567,663680697.8118647
2022-11-11,6214169999.467229,893220521.3736246
2022-11-12,6133909714.388096,878321923.8769338
2022-11-13,6035233262.180269,814273395.0981141
2022-11-14,5804399095.349759,800178541.6362752
2022-11-15,5978998668.441004,849063811.0625334
2022-11-16,6031112792.284251,909605441.3830576
2022-11-17,5882952218.764798,916795126.7028936
2022-11-18,5826362532.649559,941484199.5594016
2022-11-19,5830238013.174867,932804896.6340348
2022-11-20,5888825007.689365,915143661.3965148
2022-11-21,5500653742.369368,847533051.8011432
2022-11-22,5371790230.274495,854417190.9699956
2022-11-23,5496181373.672568,863860559.1612619
2022-11-24,5722361917.5196295,894768549.3325156
2022-11-25,5797427588.999577,879599616.0737301
2022-11-26,5837284788.806504,862231595.8039263
2022-11-27,5834590243.866726,841629062.8215219
2022-11-28,5805209272.602717,841331358.4512572
2022-11-29,5649099738.024072,845004706.4183055
2022-11-30,6189278062.37668,861729358.2975231
2022-12-01,6275577816.398588,898244020.2435818
2022-12-02,6226843844.444933,869012906.0138958
2022-12-03,6261320348.624027,888203020.7162855
2022-12-04,6076854257.426329,870396468.622393
2022-12-05,6278000898.800092,882260108.3327794
2022-12-06,6143950848.329637,861155386.435826
2022-12-07,6160919509.285965,849745328.3582394
2022-12-08,5991080970.378128,810508559.4868207
2022-12-09,6203167461.116785,843022417.0389795
2022-12-10,6146347601.728522,843134566.9305763
2022-12-11,6166249166.436345,826299015.2328146
2022-12-12,6109663500.1809,833478044.2642318
2022-12-13,6190291737.621301,861142900.6953819
2022-12-14,6449735465.983657,911977711.8795886
2022-12-15,6372157606.830193,928818514.8582426
2022-12-16,6208809734.567129,926950019.9725935
2022-12-17,5725216905.0741625,825840554.4960587
2022-12-18,5791000792.072676,821001766.3685224
2022-12-19,5813017465.3377905,812285021.7141385
2022-12-20,5726797913.646066,783114611.1628234
2022-12-21,5909156016.847081,814596716.2051544
2022-12-22,5954880389.920891,770665741.9151642
2022-12-23,5957193084.873411,738899670.6997949
2022-12-24,5979812531.058889,773846577.1480356
2022-12-25,5985090951.985556,782789699.4135796
2022-12-26,5968719080.395434,800595545.828098
2022-12-27,6002289008.588863,857075257.4648266
2022-12-28,5929278814.274119,833750893.118494
2022-12-29,5848598663.406077,783819615.3242923
2022-12-30,5888326526.204858,796375445.0076892
2022-12-31,5877772406.536992,796878099.4688278
2023-01-01,5865784383.951955,788010757.2327644
2023-01-02,5877675394.907463,890895879.531696
2023-01-03,5978870818.087751,1007538000.489969
2023-01-04,5971446273.113377,995022105.5315475
2023-01-05,6177010336.839564,1138098814.6719625
2023-01-06,6178432119.569554,1118011239.888092
2023-01-07,6251891607.248487,1270396748.4492977
2023-01-08,6216768015.163986,1231564186.623218
2023-01-09,6367278290.067308,1643708838.298581
2023-01-10,6540307659.708021,1599850544.3895764
2023-01-11,6607654982.06088,1590948590.3048933
2023-01-12,6957810563.649806,1558796886.8526976
2023-01-13,6965692285.645389,1725083138.6596055
2023-01-14,7632798212.600535,1751642627.9470236
2023-01-15,7586496588.094162,1800200196.6755006
2023-01-16,7673741330.767866,1841705255.7064908
2023-01-17,7780131820.36349,1769599012.429834
2023-01-18,7809191232.724066,1677773708.9747732
2023-01-19,7542156346.612035,1649331661.5700371
2023-01-20,7736681153.59021,1648999398.0951502
2023-01-21,8274947307.672733,1955292352.5053327
2023-01-22,8178015434.118874,2001499219.7684264
2023-01-23,8196166621.877285,1852088328.134292
2023-01-24,8257377782.670871,2118804720.039608
2023-01-25,7860942579.148198,1954396959.3254185
2023-01-26,8214929842.944345,2104966609.2975469
2023-01-27,8105353129.0697365,1943011966.148463
2023-01-28,8170358688.840678,2013221362.7699373
2023-01-29,8090291824.360112,1866373325.5014431
2023-01-30,8397851251.954573,1941345483.6733568
2023-01-31,8022423607.79315,1728788684.1740618
2023-02-01,8115827973.0717125,1844285068.6657948
2023-02-02,8617130977.777721,1917187346.330971
2023-02-03,8452819125.563715,1916223022.871253
2023-02-04,8549030272.337751,1988013780.711976
2023-02-05,8562793255.698478,1855333748.0477967
2023-02-06,8447541188.557888,1724071943.4025674
2023-02-07,8366392538.84069,1844075077.23377
2023-02-08,8690052411.192545,2182246412.1803565
2023-02-09,8542928906.238493,2109804952.194081
2023-02-10,8023060718.456648,2227296843.408879
2023-02-11,7859431410.00008,1938188248.057156
2023-02-12,7987098943.062314,2010903350.2448533
2023-02-13,7878311523.774979,2110322610.2732143
2023-02-14,7828716249.319845,2005725089.90754
2023-02-15,8094204866.826799,2168260019.6959863
2023-02-16,8828021852.077936,2386935006.394687
2023-02-17,8670649255.626474,2222580054.4994235
2023-02-18,8921567312.049883,2546926715.1461043
2023-02-19,8938626175.093023,2754493268.1861687
2023-02-20,8856689609.313494,2487506228.8998485
2023-02-21,9034278122.236393,2470790651.396769
2023-02-22,8796116232.78446,2347904547.0631456
2023-02-23,8716993448.7565,2459494800.3221025
2023-02-24,8763753873.560095,2498855894.2543926
2023-02-25,8534063544.446755,2429970476.8951426
2023-02-26,8785443412.474874,2465611328.8983536
2023-02-27,9147403554.080084,2626493381.21449
2023-02-28,9369689599.098547,2778890409.9277925
2023-03-01,9296825148.284414,2538813749.636945
2023-03-02,9620593714.300701,2550521763.4352474
2023-03-03,9557902329.046171,2562079083.2154164
2023-03-04,9153048248.852465,2369255598.944908
2023-03-05,9137117452.55214,2162861350.074656
2023-03-06,9147314197.689459,2226596777.0853705
2023-03-07,9127026748.000729,2197456302.7420683
2023-03-08,9173596299.43284,2159418023.6889243
2023-03-09,8969852117.203331,2015010658.0900395
2023-03-10,8374692207.597598,1912563000.7065988
2023-03-11,8448997878.108249,1976741720.187548
2023-03-12,8622372276.66614,1814936426.119372
2023-03-13,9520656812.556334,2077814314.731161
2023-03-14,9891676011.41157,2278137905.539572
2023-03-15,10064792571.673048,2369299963.939978
2023-03-16,9788876042.52485,1972924891.742016
2023-03-17,9900397520.059074,2066403769.8583825
2023-03-18,10655292075.629593,2193072092.7803893
2023-03-19,10571024285.703419,2125547848.046028
2023-03-20,10585485878.059618,2159747613.533702
2023-03-21,10481967474.849607,1974101745.3802936
2023-03-22,10692277198.083889,2069188232.7328608
2023-03-23,10415577735.258617,2038346481.7920408
2023-03-24,10782514766.125092,2000013578.8984327
2023-03-25,10512456268.026033,1847236073.0835087
2023-03-26,10462997085.555462,1759704867.751003
2023-03-27,10626234935.202099,1863739464.506594
2023-03-28,10517427391.570492,1808983056.0363925
2023-03-29,10613089441.63422,2004869605.049416
2023-03-30,10731866826.049961,2060960278.7197104
2023-03-31,10815594771.248236,1982650448.9325545
2023-04-01,10922627300.666801,2118961661.883554
2023-04-02,10886658031.198835,2075595298.48191
2023-04-03,10737547005.462523,2017943930.9247904
2023-04-04,10843923673.504623,2077048529.8594563
2023-04-05,11425885344.128038,2226232121.0073705
2023-04-06,11410804306.58681,2246745517.662554
2023-04-07,11306862801.126644,2242308793.8659406
2023-04-08,11169270827.27796,2162332526.3930407
2023-04-09,11174909539.901604,2071840307.309249
2023-04-10,11210286648.728489,2036522328.597401
2023-04-11,11514657448.845282,2140179864.56111
2023-04-12,11415894400.104553,2025021906.424272
2023-04-13,11519570041.485527,2031108976.6293056
2023-04-14,12679153302.12155,2130965417.902588
2023-04-15,12661382654.767038,2283115689.003162
2023-04-16,12713971704.556988,2184681628.092524
2023-04-17,12711652053.711548,2242075058.076304
2023-04-18,12670156316.250793,2168277411.8832374
2023-04-19,12866240351.62019,2202446894.53349
2023-04-20,11965670376.062902,1965224009.6563048
2023-04-21,12036087665.481873,1865839768.667775
2023-04-22,11408312026.121923,1785483382.5672064
2023-04-23,11523294153.307934,1838073632.5246496
2023-04-24,11562133755.046505,1807279454.032936
2023-04-25,11451796785.816704,1822627325.9227383
2023-04-26,11663921340.668602,1876561850.9111817
2023-04-27,12026426601.748528,1799507644.806075
2023-04-28,11926934833.726309,1872429051.607126
2023-04-29,11866400136.821417,1827323488.216385
2023-04-30,11969869690.147045,1838657215.956728
2023-05-01,11862722689.396896,1786808029.8217146
2023-05-02,11554574210.935379,1730113798.5498395
2023-05-03,11807514210.409328,1745768954.7413428
2023-05-04,12146280670.239887,1773196590.6291966
2023-05-05,12010112399.549809,1665966265.2911644
2023-05-06,12820678837.660322,1701692545.049656
2023-05-07,12231194803.72331,1619030752.5174956
2023-05-08,12093641806.950024,1611242003.147129
2023-05-09,11964929826.11084,1598763952.9342637
2023-05-10,12061916616.296303,1622747520.6497009
2023-05-11,12020341153.857973,1646067514.9293015
2023-05-12,11857648505.796412,1454170022.7214727
2023-05-13,12094459159.191889,1661315671.4056077
2023-05-14,12086630471.304451,1656888117.6558032
2023-05-15,12050111288.255146,1695739278.6268716
2023-05-16,12336485682.964525,1875806149.9773133
2023-05-17,12428309490.529854,1939261522.414252
2023-05-18,11676220680.974072,2080650945.4906144
2023-05-19,11659889154.685083,1888801255.673169
2023-05-20,11761640910.184307,1914817764.8264697
2023-05-21,11932759672.252987,1881095951.84544
2023-05-22,11859851377.94063,1818867535.12206
2023-05-23,12038781498.540882,1783280157.88098
2023-05-24,12483581476.174232,1796681518.464829
2023-05-25,12152063015.803234,1816185867.8305583
2023-05-26,12261662791.109327,1768340645.6577091
2023-05-27,12525164678.07845,1750929608.246061
2023-05-28,12699895191.78848,1735102163.2160408
2023-05-29,13265641840.227283,1848715353.727146
2023-05-30,13128479176.719765,1919693191.089488
2023-05-31,13320264442.017492,1899012754.7893767
2023-06-01,13186075636.723192,1843093841.745039
2023-06-02,13213209957.098566,1834659674.055473
2023-06-03,13581630491.287884,2023539751.481861
2023-06-04,13534596887.278505,2026929365.921303
2023-06-05,13499806835.188955,2005705896.7865849
2023-06-06,12994647709.347685,1941808114.190016
2023-06-07,13608689123.136675,2114133016.9894905
2023-06-08,13279517051.791355,2004509554.060541
2023-06-09,13374801947.504108,1902175688.705064
2023-06-10,13298497149.07083,1894111476.9949987
2023-06-11,12658806802.352491,1600543184.7829463
2023-06-12,12664068776.458485,1598101472.6734684
2023-06-13,12565609249.230873,1576700114.9439118
2023-06-14,12659197483.170794,1558842782.7944465
2023-06-15,12659197483.1708,1487163910.4518368
2023-06-16,12748691975.1637,1480766824.964745
2023-06-17,12748691975.16368,1540060434.3786128
2023-06-18,12623114008.734701,1572421799.3057024
2023-06-19,12619107113.798296,1506068656.59657
2023-06-20,12830378845.249722,1557933021.870896
2023-06-21,13261343754.93328,1631568550.0124493
2023-06-22,14181059656.454206,1718112950.9850552
2023-06-23,13959826701.453499,1667925868.5048685
2023-06-24,14054834324.933258,1693879277.20205
2023-06-25,13986640824.893078,1607529951.690154
2023-06-26,14157655736.575539,1704453966.7443953
2023-06-27,13964783717.421665,1691266736.2664964
2023-06-28,14050708812.884583,1719687328.6517382
2023-06-29,13758006694.069029,1632932908.3605826
2023-06-30,13951078500.608778,1654945069.860384
2023-07-01,14635473026.548893,1804832493.0241184
2023-07-02,14618052475.038197,1877243488.343468
2023-07-03,14753808923.031626,1868593105.730796
2023-07-04,14903732389.261074,1938983911.328457
2023-07-05,14785171275.819311,1906026470.050944
2023-07-06,14537272522.902906,1817653598.117071
2023-07-07,14136026935.722286,1699214200.771547
2023-07-08,14373006487.327213,1698320936.4487858
2023-07-09,14355126150.79365,1718812576.873803
2023-07-10,14328936409.389507,1691433821.3971958
2023-07-11,14468614213.119936,1722786394.3779569
2023-07-12,14501856695.919634,1685880437.3002174
2023-07-13,14523842175.901367,1658576053.8992238
2023-07-14,15702768872.445442,1997612578.811239
2023-07-15,15102160467.69308,2057404009.395871
2023-07-16,15137251266.702429,2033632833.556933
2023-07-17,15058473484.862839,1910154158.568026
2023-07-18,15005023017.2821,1812822744.3882773
2023-07-19,14967740891.754845,1778825297.4634624
2023-07-20,14843258799.844545,1831397088.812004
2023-07-21,14860776832.493612,1806203417.863752
2023-07-22,14907017459.304052,1777027224.2986236
2023-07-23,14652662515.628546,1745220010.744526
2023-07-24,14917151372.596914,1801027290.1867957
2023-07-25,14636086245.453474,1736164142.4558263
2023-07-26,14721066651.573586,1718725816.0262997
2023-07-27,14837123633.740828,1694247081.6303134
2023-07-28,14832020828.591192,1680377109.9550772
2023-07-29,14966842576.785625,1698351072.5148818
2023-07-30,15041003840.046055,1712643593.498887
2023-07-31,15009087732.722761,1660148247.5163982
2023-08-01,14948825222.163155,1625127718.4945252
2023-08-02,14995249670.825874,1701346315.9186594
2023-08-03,14794566483.64111,1625085827.6434588
2023-08-04,14769826320.295166,1643595254.6799142
2023-08-05,14771520320.495838,1613834441.3350422
2023-08-06,14804465591.548424,1624194254.432825
2023-08-07,14749835989.783318,1604947280.9362574
2023-08-08,14792749824.798082,1618418655.534725
2023-08-09,15019361315.643267,1632396899.185987
2023-08-10,15020386163.959389,1657093960.115057
2023-08-11,15054618397.619017,1632441842.6199238
2023-08-12,15093337060.793922,1629305083.2387965
2023-08-13,15119680283.079052,1619802235.0935714
2023-08-14,15061323935.01857,1596774843.5355644
2023-08-15,15122349121.200214,1619909180.6598203
2023-08-16,15024942432.061626,1519327333.4835649
2023-08-17,14736689562.95208,1487287328.314313
2023-08-18,13952101446.369911,1435660154.853227
2023-08-19,13781757091.123465,1434727686.6083975
2023-08-20,13869936895.275919,1450986053.44339
2023-08-21,13953283644.640554,1467601796.1992807
2023-08-22,13911579924.47537,1428100718.0920942
2023-08-23,13721661318.685953,1430462359.122412
2023-08-24,14174833566.039852,1486705840.4065711
2023-08-25,14008061745.490965,1431346908.5320373
2023-08-26,13960004405.923986,1380801927.1505497
2023-08-27,13945644933.328611,1419508984.1567662
2023-08-28,14050995724.254045,1408597189.2777507
2023-08-29,14120269928.64845,1398605258.9435372
2023-08-30,14875506624.247421,1480625266.997208
2023-08-31,14687616085.962856,1456752996.0974092
2023-09-01,14214115207.968592,1385154408.0285964
2023-09-02,14070700565.836672,1370649227.9809844
2023-09-03,14091118194.780352,1355075981.657454
2023-09-04,14066324892.646723,1358412775.2941113
2023-09-05,14033622762.3586,1374787878.1405056
2023-09-06,14135866825.415396,1390846222.7687871
2023-09-07,14139557452.237118,1401537088.7340095
2023-09-08,14295779260.61736,1420388859.1303873
2023-09-09,14174578650.32485,1369491888.131523
2023-09-10,14156014355.030045,1358393625.5038133
2023-09-11,14039589319.439764,1317209677.8683033
2023-09-12,13521924580.821093,1281752737.3932903
2023-09-13,13877754211.93047,1300589157.7675564
2023-09-14,13981684198.355778,1322885572.301752
2023-09-15,14159981628.466045,1335104563.4747362
2023-09-16,14374482463.29175,1361600165.8382864
2023-09-17,14197370777.953272,1365818357.7170568
2023-09-18,14114247897.233316,1342883386.2343645
2023-09-19,14290920992.748178,1375361950.7208517
2023-09-20,14395790735.227478,1400251348.558148
2023-09-21,14233920760.30856,1395801085.6393466
2023-09-22,13915328318.38367,1319207031.976853
2023-09-23,14049287880.15345,1328826778.4572337
2023-09-24,14029510174.276566,1330343738.670716
2023-09-25,13860335259.030628,1302112662.7178545
2023-09-26,13981409106.724718,1309056374.1304643
2023-09-27,14035074429.011509,1301674426.406067
2023-09-28,14129637730.471483,1306480843.0789545
2023-09-29,14625611622.614283,1422101726.7785268
2023-09-30,14758254437.906576,1459395423.7000537
2023-10-01,14855335923.125172,1512966808.227384
2023-10-02,15337824048.279184,1502799344.808607
2023-10-03,14766535283.119339,1394640658.519373
2023-10-04,14629015965.569336,1398193583.7036014
2023-10-05,14647885045.22617,1413907380.9873364
2023-10-06,14397217191.169495,1362650952.6952133
2023-10-07,14646932763.730095,1389305698.4891045
2023-10-08,14535946314.876808,1395196624.0296974
2023-10-09,14549809854.67341,1418772529.6030316
2023-10-10,14100544991.08893,1357896433.5711746
2023-10-11,13901118413.886139,1371517626.429752
2023-10-12,13898495823.782444,1356170609.3942535
2023-10-13,13726279754.044985,1338946183.8434844
2023-10-14,13818388474.03235,1387635538.292513
2023-10-15,13836524177.170313,1423810935.1543846
2023-10-16,13854541047.650171,1429312381.027528
2023-10-17,14259747155.787096,1425038219.5568032
2023-10-18,13939930131.861471,1376349608.1343913
2023-10-19,13936871415.84775,1326808222.846563
2023-10-20,13954548987.568548,1309794549.549318
2023-10-21,14302646422.610903,1365329195.738618
2023-10-22,14584836718.246803,1458270404.2745044
2023-10-23,14820927134.013834,1497904468.221985
2023-10-24,15839864584.96547,1595327944.6105804
2023-10-25,15773371295.947397,1645686585.145347
2023-10-26,15898100727.89345,1661659388.6825254
2023-10-27,15965292483.498798,1650946945.6226954
2023-10-28,15815256493.078861,1620458759.0998917
2023-10-29,15764172804.786007,1589954551.7334714
2023-10-30,15963129244.79111,1623486742.3010633
2023-10-31,16306961418.930529,1635670851.2231438
2023-11-01,16201928397.443985,1622905412.478917
2023-11-02,16466391784.547812,1672014193.1594377
2023-11-03,16391026801.994856,1565296480.8338308
2023-11-04,16482794639.00172,1696115193.8763893
2023-11-05,16978112256.721489,1804308122.595782
2023-11-06,16950714677.557808,1804726779.0525289
2023-11-07,17112405239.375978,1805557261.6577845
2023-11-08,17053616506.183586,1749004348.2300143
2023-11-09,17146460873.771221,1738876337.669413
2023-11-10,19108552262.097763,2077849107.6148665
2023-11-11,18837525789.328403,2050135027.0659688
2023-11-12,18532726877.02695,1987484597.5488064
2023-11-13,18545605407.2133,2014350688.505412
2023-11-14,18481938028.480236,2010456397.4143453
2023-11-15,18009017646.484123,2106426675.5157127
2023-11-16,18660248154.84309,2174614779.398342
2023-11-17,17722121676.458473,2013501659.0450103
2023-11-18,17679657877.600613,1955943805.568565
2023-11-19,17748394127.6036,1996455397.7506657
2023-11-20,18243691953.30739,2110352493.0774
2023-11-21,18366787813.28307,2151536887.451501
2023-11-22,17677242108.60791,1980663671.151052
2023-11-23,18991936725.40396,2317894282.100997
2023-11-24,19078063547.038696,2209015391.928365
2023-11-25,19293839682.16634,2223617456.2448936
2023-11-26,19299430047.5899,2228953593.449769
2023-11-27,19213465036.599396,2230291968.1627803
2023-11-28,18894516262.550575,2103637835.407184
2023-11-29,19091210636.99396,2077015935.3017013
2023-11-30,18929506362.7483,2010709968.36476
2023-12-01,19179965786.19024,2094926304.344591
2023-12-02,19533826469.7074,2120268514.728757
2023-12-03,20226129402.136158,2162889428.435096
2023-12-04,20529701902.165466,2167943327.247121
2023-12-05,20911977215.50268,2115956791.2930896
2023-12-06,21442086355.259575,2139295962.284433
2023-12-07,20806229966.84451,2015876975.6491053
2023-12-08,21978006441.94498,2232002004.275919
2023-12-09,21992096091.330555,2174509757.91724
2023-12-10,21809406721.382397,2079685420.0144744
2023-12-11,21801740076.808174,2120925645.5716736
2023-12-12,20677874702.054623,2007550537.5431373
2023-12-13,20425646029.152637,1982468552.441912
2023-12-14,21022763105.57336,2051129613.4415207
2023-12-15,21577130933.501106,2087646786.4595385
2023-12-16,20656860020.33665,1899281210.0783927
2023-12-17,20688045547.97444,1920353120.7206087
2023-12-18,20233848879.798874,1852045644.728881
2023-12-19,20565976614.96634,1893044369.1375208
2023-12-20,20182787570.752167,1816047939.0475647
2023-12-21,20215445662.29645,1868857074.251852
2023-12-22,20630372005.640232,1916055436.657653
2023-12-23,21441873855.368275,2176142489.3787694
2023-12-24,21238430001.38053,2104180856.6262047
2023-12-25,20716314935.7626,2159815207.588402
2023-12-26,20823189157.426537,2273926020.811058
2023-12-27,20412958435.98078,2149742800.8027062
2023-12-28,22472182060.48552,2523409157.3792605
2023-12-29,21689520109.6764,2417342755.4481783
2023-12-30,21169802797.06911,2567555923.235003
2023-12-31,21257702664.822933,2438736241.883404
2024-01-01,21135036174.242203,2349062933.788361
2024-01-02,21829257482.119793,2599793504.2693243
2024-01-03,21833306077.959606,2544125833.13842
2024-01-04,20534030092.99111,2721659569.0606203
2024-01-05,21194831157.016293,2784441599.548877
2024-01-06,21094692793.99921,3147664009.481317
2024-01-07,20831723285.550182,2741893595.1856494
2024-01-08,20609104626.559875,2599289917.705984
2024-01-09,21521182851.400948,2791888443.8208137
2024-01-10,21732515144.65333,3202819408.0790563
2024-01-11,24294795841.44477,3366915398.121766
2024-01-12,24521051409.276356,3246472349.888981
2024-01-13,23690807548.733814,3083459919.2201524
2024-01-14,24107136186.930435,2984026085.49629
2024-01-15,23443114893.872517,2900095203.6272645
2024-01-16,23721228324.19364,2901212390.8414702
2024-01-17,24156482336.758976,3060321974.877773
2024-01-18,23583633276.33187,2847990611.638723
2024-01-19,23066978535.141342,2697141362.6055226
2024-01-20,23326567308.30642,2628529852.5429816
2024-01-21,23192829492.30582,2566473028.71635
2024-01-22,23260656706.54812,2563533303.251365
2024-01-23,21817290932.529503,2406354035.0858016
2024-01-24,21097308770.025436,2386227944.094985
2024-01-25,20989374378.38099,2563146294.417076
2024-01-26,20839742282.610626,2654384715.4958067
2024-01-27,21368931135.864132,2736173374.926818
2024-01-28,21392443673.494637,2735794908.6919007
2024-01-29,21263769943.448658,2809365361.267392
2024-01-30,21897387521.988724,2806902922.8908806
2024-01-31,22157419852.133392,2685906176.732265
2024-02-01,21568124098.699657,2517360496.1465344
2024-02-02,21934230996.13016,2520250424.8043795
2024-02-03,22011367975.7768,2505340631.781909
2024-02-04,21894251913.97607,2456181955.643047
2024-02-05,21821175042.122723,2376591514.167543
2024-02-06,21955224781.149525,2389313260.6582685
2024-02-07,22786326060.59233,2489230275.4054093
2024-02-08,23294695849.743362,2581855938.7922225
2024-02-09,23378254034.80781,2562763064.351133
2024-02-10,24081154012.1313,2656960437.30894
2024-02-11,24220692243.321384,2635400097.5792613
2024-02-12,24127358170.95398,2565244915.6687427
2024-02-13,25721321271.977818,2776077842.134598
2024-02-14,25553340697.80898,2770948515.827776
2024-02-15,27441419998.43631,2930762304.467032
2024-02-16,27713210546.651394,2875801997.846936
2024-02-17,27511881783.726185,2892563240.2442555
2024-02-18,27256221060.31538,2788190018.775927
2024-02-19,28267428412.167725,2961777767.796882
2024-02-20,29083628989.729877,3014883918.3116
2024-02-21,29635977527.983986,2896276728.050052
2024-02-22,29234700426.040325,2739619845.3334966
2024-02-23,29406692237.801243,2639352952.100887
2024-02-24,28777425296.070347,2751048053.253428
2024-02-25,29337339115.844624,2934624897.344572
2024-02-26,30659759952.67294,3028703604.447417
2024-02-27,31248643294.582794,3235475955.670924
2024-02-28,32026959652.18606,3088680887.930995
2024-02-29,33245328301.614586,3058990895.838725
2024-03-01,33251397650.17468,3007736497.6324625
2024-03-02,33929377626.27802,2992353016.2076244
2024-03-03,33672674909.338943,3064075356.656452
2024-03-04,34482652417.29637,2960149129.1213465
2024-03-05,35678155555.72713,2927729181.784383
2024-03-06,35431135570.61911,2793552707.8233056
2024-03-07,37804019691.35114,3023198792.944004
2024-03-08,38202308615.43759,3097178249.705758
2024-03-09,38591869328.81963,3049446223.613657
2024-03-10,38819856115.014145,3003560687.722946
2024-03-11,38350498155.41275,2927769362.73225
