snapped_at,price,market_cap,total_volume
2022-10-12,1.318965524939367,896115598.9264148,14175467.197114456
2022-10-13,1.267342459819586,863434364.454745,12130465.911777934
2022-10-14,1.2614887135393182,862585171.7500015,26428181.730756328
2022-10-15,1.2912746394497656,886141557.676872,32157380.35026203
2022-10-16,1.34732510659271,928406524.91742,15804930.550625116
2022-10-17,1.345983208270846,929466190.2047352,10922358.27236509
2022-10-18,1.5366382376618914,1065167492.7957816,36811913.59231752
2022-10-19,1.4679553773181933,1021759861.3338444,30124017.02672673
2022-10-20,1.3932197044072754,968329649.9526356,26649111.95298612
2022-10-21,1.5004396906467046,1047744263.8552212,26903691.63141455
2022-10-22,1.528567254045362,1070527980.1226518,25294632.32110964
2022-10-23,1.5117805503520958,1062367073.7649904,11742573.477163477
2022-10-24,1.5400235399479982,1083909193.891106,16010252.510981806
2022-10-25,1.5081234810010662,1064947871.6632484,23369704.24250606
2022-10-26,1.6461073775556905,1168476118.2638228,32091395.5169634
2022-10-27,1.709022335017209,1215603182.5688915,43500686.09248291
2022-10-28,1.630158546358365,1163888542.84665,26049157.900499437
2022-10-29,1.6810113413227012,1205484467.1035936,32776572.18286341
2022-10-30,1.633249356060406,1170406633.6111674,27781233.50831165
2022-10-31,1.555503390581038,1118010039.9041705,20935761.645298563
2022-11-01,1.5301718561468445,1102147864.6212616,20084843.926600367
2022-11-02,1.4903098384588265,1079399945.2967165,12937697.03848438
2022-11-03,1.5162976492344449,1099326685.9084308,20737922.70235732
2022-11-04,1.6168458698176886,1174474909.5451686,22603815.38663261
2022-11-05,1.7496399857737064,1283861597.130166,47572355.90743184
2022-11-06,1.6995725368926884,1248412782.9795036,33781244.32822384
2022-11-07,1.585859946048236,1171641880.052223,17902604.009057365
2022-11-08,1.676337322990585,1234578625.115885,33551417.110673483
2022-11-09,1.2873366308729814,960114588.587166,84947295.12575321
2022-11-10,0.9043389183686934,663680697.8118647,55631280.45377304
2022-11-11,1.199573334228463,893220521.3736246,57973032.33787558
2022-11-12,1.1825130694198085,878321923.8769338,44118226.922199816
2022-11-13,1.0886241759522417,814273395.0981141,22684729.147589337
2022-11-14,1.0613405485193368,800178541.6362752,18397821.42723961
2022-11-15,1.123242052203009,849063811.0625334,24877622.14954872
2022-11-16,1.2028769287260304,909605441.3830576,28858695.27716748
2022-11-17,1.214295205099727,916795126.7028936,35565711.08601964
2022-11-18,1.2412413215005127,941484199.5594016,37520492.307949774
2022-11-19,1.2238474160708603,932804896.6340348,28108778.01443681
2022-11-20,1.1976891483968206,915143661.3965148,15638310.647178529
2022-11-21,1.106841459061161,847533051.8011432,16028656.861778649
2022-11-22,1.110567263383447,854417190.9699956,17126173.007057983
2022-11-23,1.1188714898973675,863860559.1612619,21321330.75767827
2022-11-24,1.1630848013303303,894768549.3325156,15562810.06403236
2022-11-25,1.1389259270434586,879599616.0737301,15829955.349802269
2022-11-26,1.111560953260735,862231595.8039263,13273629.534207212
2022-11-27,1.0800929779748332,841629062.8215219,19467255.656077825
2022-11-28,1.07772516741387,841331358.4512572,12685626.939508049
2022-11-29,1.0814678973372271,845004706.4183055,21947398.00846366
2022-11-30,1.098665074281437,861729358.2975231,19654713.889568675
2022-12-01,1.1401235300143977,898244020.2435818,23586019.376198173
2022-12-02,1.1023987372382855,869012906.0138958,21162539.97703954
2022-12-03,1.1245096831387411,888203020.7162855,22939082.091208067
2022-12-04,1.0930605195977623,870396468.622393,13813135.11040637
2022-12-05,1.1095974958069112,882260108.3327794,19234930.603098825
2022-12-06,1.0785144621169478,861155386.435826,19151200.19972867
2022-12-07,1.0613366963633222,849745328.3582394,13134621.35194844
2022-12-08,1.0086289605204053,810508559.4868207,15381805.562621916
2022-12-09,1.0469059682786026,843022417.0389795,8140848.221939987
2022-12-10,1.0448305140517815,843134566.9305763,11416367.672267657
2022-12-11,1.0238708057268928,826299015.2328146,5128430.517211222
2022-12-12,1.0296857895476306,833478044.2642318,5270417.234385643
2022-12-13,1.0612968537079883,861142900.6953819,9796083.95474197
2022-12-14,1.1199524419672129,911977711.8795886,22773975.792385567
2022-12-15,1.1351487645150409,928818514.8582426,18988490.30788062
2022-12-16,1.1306333875427972,926950019.9725935,16748657.224814316
