Date,Timestamp,Stader,Stader,Stader,Stader,Stader,Stader,Stader-TVL-total,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader,Stader
,,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking,Liquid Staking
,,fantom,terra2,bsc,near,hedera,ethereum,Total,fantom,terra2,bsc,near,hedera,ethereum,ethereum,Total,Total,Total,Total,Total,Total,Total,Total,fantom,terra2,bsc,near,hedera,ethereum,ethereum,Total,Total,Total,Total,Total,Total,Total,Total
,,TVL,TVL,TVL,TVL,TVL,TVL,TVL,Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens(USD),Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens,Tokens
,,,,,,,,,fantom,terra-luna-2,binancecoin,near,hedera-hashgraph,matic-network,WETH,terra-luna,hedera-hashgraph,matic-network,fantom,terra-luna-2,binancecoin,near,WETH,fantom,terra-luna-2,binancecoin,near,hedera-hashgraph,matic-network,WETH,terra-luna,hedera-hashgraph,matic-network,fantom,terra-luna-2,binancecoin,near,WETH
26/05/2023,1685059200,5085120.858,488491.6366,10295908.23,5124211.521,22296323.6,64052045.83,107342101.7,5085120.858,488491.6366,10295908.23,5124211.521,22296323.6,64052045.83,,,22296323.6,64052045.83,5085120.858,488491.6366,10295908.23,5124211.521,,15453523.1,567634.6678,33888.18454,3305942.917,440212513.6,71537517,,,440212513.6,71537517,15453523.1,567634.6678,33888.18454,3305942.917,
27/05/2023,1685145600,5224258.076,490706,10387669.38,5249214.677,23042767.67,64760139.21,109154755,5224258.076,490706,10387669.38,5249214.677,23042767.67,64760139.21,,,23042767.67,64760139.21,5224258.076,490706,10387669.38,5249214.677,,15995793.28,568044.0631,33902.31521,3301392.879,440125445,71225334,,,440125445,71225334,15995793.28,568044.0631,33902.31521,3301392.879,
28/05/2023,1685232000,5307892.44,491259.4051,10477302.28,5448071.603,23137294.92,66239999.76,111101820.4,5307892.44,491259.4051,10477302.28,5448071.603,23137294.92,66239999.76,,,23137294.92,66239999.76,5307892.44,491259.4051,10477302.28,5448071.603,,15936554.06,568331.3938,33962.08195,3321994.88,440265920.5,71342332,,,440265920.5,71342332,15936554.06,568331.3938,33962.08195,3321994.88,
29/05/2023,1685318400,5575689.023,503692.27,10738580.42,5553354.642,23439359.4,67341238.1,113151913.9,5575689.023,503692.27,10738580.42,5553354.642,23439359.4,67341238.1,,,23439359.4,67341238.1,5575689.023,503692.27,10738580.42,5553354.642,,15983834.74,568589.9948,34059.37525,3325362.061,437268849.4,71434431,,,437268849.4,71434431,15983834.74,568589.9948,34059.37525,3325362.061,
30/05/2023,1685404800,5287841.941,490203.9698,10763236.57,5420774.869,23226989.4,64461750.72,109650797.5,5287841.941,490203.9698,10763236.57,5420774.869,23226989.4,64461750.72,,,23226989.4,64461750.72,5287841.941,490203.9698,10763236.57,5420774.869,,15989362.1,568796.2547,34589.57025,3325628.754,440555923.6,71359424,,,440555923.6,71359424,15989362.1,568796.2547,34589.57025,3325628.754,
31/05/2023,1685491200,5262477.3,491802.3941,10902836.81,5388941.143,23377050.69,64056208.58,109479316.9,5262477.3,491802.3941,10902836.81,5388941.143,23377050.69,64056208.58,,,23377050.69,64056208.58,5262477.3,491802.3941,10902836.81,5388941.143,,15935697.63,569307.3239,35021.31829,3326506.878,440345288.8,70918966,,,440345288.8,70918966,15935697.63,569307.3239,35021.31829,3326506.878,
1/6/2023,1685577600,4959583.162,470123.0805,10794233.33,5190646.889,22527888.13,63414974.04,107357448.6,4959583.162,470123.0805,10794233.33,5190646.889,22527888.13,63414974.04,,,22527888.13,63414974.04,4959583.162,470123.0805,10794233.33,5190646.889,,15940805.66,569504.4555,35294.88059,3327337.749,439508518.4,71218131,,,439508518.4,71218131,15940805.66,569504.4555,35294.88059,3327337.749,
2/6/2023,1685664000,4967934.195,463934.4058,10750402.7,5191366.624,22230367.81,63553254.99,107157260.7,4967934.195,463934.4058,10750402.7,5191366.624,22230367.81,63553254.99,,,22230367.81,63553254.99,4967934.195,463934.4058,10750402.7,5191366.624,,15952521.34,565462.6612,35283.08345,3327799.118,439665515.8,71395878,,,439665515.8,71395878,15952521.34,565462.6612,35283.08345,3327799.118,
3/6/2023,1685750400,5129694.982,473552.736,11059470.91,5259069.32,22272117.46,64139872.57,108333778,5129694.982,473552.736,11059470.91,5259069.32,22272117.46,64139872.57,,,22272117.46,64139872.57,5129694.982,473552.736,11059470.91,5259069.32,,15981453.5,565756.9798,36058.3969,3286918.325,439665149.1,71480729,,,439665149.1,71480729,15981453.5,565756.9798,36058.3969,3286918.325,
4/6/2023,1685836800,5097324.61,489771.1065,11065854.8,5329070.094,22114827.91,64428607.84,108525456.4,5097324.61,489771.1065,11065854.8,5329070.094,22114827.91,64428607.84,,,22114827.91,64428607.84,5097324.61,489771.1065,11065854.8,5329070.094,,15980877.5,566230.9736,36109.82149,3289549.441,437926056.1,71682361,,,437926056.1,71682361,15980877.5,566230.9736,36109.82149,3289549.441,
5/6/2023,1685923200,5218970.945,523065.8972,11018538.24,5330810.464,22273081.16,63827561.83,108192028.5,5218970.945,523065.8972,11018538.24,5330810.464,22273081.16,63827561.83,,,22273081.16,63827561.83,5218970.945,523065.8972,11018538.24,5330810.464,,15971731.64,567555.4324,36214.21889,3290623.744,439241957.2,71747721,,,439241957.2,71747721,15971731.64,567555.4324,36214.21889,3290623.744,
6/6/2023,1686009600,4445136.348,442339.5043,10126937.93,4904537.043,21345743.07,59916995.48,101181689.4,4445136.348,442339.5043,10126937.93,4904537.043,21345743.07,59916995.48,,,21345743.07,59916995.48,4445136.348,442339.5043,10126937.93,4904537.043,,15294671.79,567875.8414,36342.85997,3291635.6,438814095.4,71853345,,,438814095.4,71853345,15294671.79,567875.8414,36342.85997,3291635.6,
7/6/2023,1686096000,4629126.835,454289.4595,10281301.23,5030305.231,21820382.79,58941865.09,101157270.6,4629126.835,454289.4595,10281301.23,5030305.231,21820382.79,58941865.09,,,21820382.79,58941865.09,4629126.835,454289.4595,10281301.23,5030305.231,,15192059.37,568160.819,36581.7514,3287781.197,439307967.1,71948938,,,439307967.1,71948938,15192059.37,568160.819,36581.7514,3287781.197,
8/6/2023,1686182400,4441139.158,425898.2699,9534324.033,4640403.426,21320145.85,55207990.76,95569901.5,4441139.158,425898.2699,9534324.033,4640403.426,21320145.85,55207990.76,,,21320145.85,55207990.76,4441139.158,425898.2699,9534324.033,4640403.426,,15203913.52,568154.4975,36660.60689,3291066.26,439467947.6,71969838,,,439467947.6,71969838,15203913.52,568154.4975,36660.60689,3291066.26,
9/6/2023,1686268800,4475200.959,432614.9734,9584280.517,4610135.455,21391773.89,56167222.85,96661228.65,4475200.959,432614.9734,9584280.517,4610135.455,21391773.89,56167222.85,,,21391773.89,56167222.85,4475200.959,432614.9734,9584280.517,4610135.455,,15205273.73,571045.5519,36689.04995,3292953.896,439171549.6,71992185,,,439171549.6,71992185,15205273.73,571045.5519,36689.04995,3292953.896,
10/6/2023,1686355200,4285315.417,424688.6327,9563029.466,4464999.249,21027086.36,51384683.55,91149802.67,4285315.417,424688.6327,9563029.466,4464999.249,21027086.36,51384683.55,,,21027086.36,51384683.55,4285315.417,424688.6327,9563029.466,4464999.249,,15224443.35,571960.438,36870.22195,3259123.539,439547313.4,72024237,,,439547313.4,72024237,15224443.35,571960.438,36870.22195,3259123.539,
11/6/2023,1686441600,3643284.094,344677.9655,8805527.029,3928274.371,19665417.69,43629589.71,80016770.87,3643284.094,344677.9655,8805527.029,3928274.371,19665417.69,43629589.71,,,19665417.69,43629589.71,3643284.094,344677.9655,8805527.029,3928274.371,,15237427.25,572143.2351,36965.3962,3273561.976,436148325.3,72433853,,,436148325.3,72433853,15237427.25,572143.2351,36965.3962,3273561.976,
12/6/2023,1686528000,3649150.432,339991.8127,8711725.063,3931665.788,19455557.45,45773819.45,81861909.99,3649150.432,339991.8127,8711725.063,3931665.788,19455557.45,45773819.45,,,19455557.45,45773819.45,3649150.432,339991.8127,8711725.063,3931665.788,,15284399.72,572585.0017,37139.12718,3276388.156,437216409,72526194,,,437216409,72526194,15284399.72,572585.0017,37139.12718,3276388.156,
13/06/2023,1686614400,3580036.136,341212.3173,9051907.983,3896436.451,19627716.21,45829038.16,82326347.26,3580036.136,341212.3173,9051907.983,3896436.451,19627716.21,45829038.16,,,19627716.21,45829038.16,3580036.136,341212.3173,9051907.983,3896436.451,,14662364.12,572871.0639,39481.4323,3274316.345,437528295.2,71762835,,,437528295.2,71762835,14662364.12,572871.0639,39481.4323,3274316.345,
14/06/2023,1686700800,3836882.055,350069.5468,9856189.76,3930987.085,20498273.87,46376588.34,84848990.66,3836882.055,350069.5468,9856189.76,3930987.085,20498273.87,46376588.34,,,20498273.87,46376588.34,3836882.055,350069.5468,9856189.76,3930987.085,,14659919.36,572536.6953,39543.38921,3275822.571,437556196,71910718,,,437556196,71910718,14659919.36,572536.6953,39543.38921,3275822.571,
15/06/2023,1686787200,3785543.173,341766.1783,9506019.72,3867928.163,20090417.13,44718663.97,82310338.33,3785543.173,341766.1783,9506019.72,3867928.163,20090417.13,44718663.97,,,20090417.13,44718663.97,3785543.173,341766.1783,9506019.72,3867928.163,,14720518.17,572820.9587,39611.71648,3277905.223,437967270.8,71563259,,,437967270.8,71563259,14720518.17,572820.9587,39611.71648,3277905.223,
16/06/2023,1686873600,3775080.981,334361.0256,9022349.523,3897795.581,18691135.6,42129796.47,77850519.19,3775080.981,334361.0256,9022349.523,3897795.581,18691135.6,42129796.47,,,18691135.6,42129796.47,3775080.981,334361.0256,9022349.523,3897795.581,,14663811.58,573400.0302,38193.07253,3275458.471,439455888.5,72034724,,,439455888.5,72034724,14663811.58,573400.0302,38193.07253,3275458.471,
17/06/2023,1686960000,3921003.447,336598.4074,9087151.52,3963688.415,19457623.96,42174688.3,78940754.05,3921003.447,336598.4074,9087151.52,3963688.415,19457623.96,42174688.3,,,19457623.96,42174688.3,3921003.447,336598.4074,9087151.52,3963688.415,,14652369.74,572704.3777,38221.4575,3275775.549,438743281.3,71684454,,,438743281.3,71684454,14652369.74,572704.3777,38221.4575,3275775.549,
18/06/2023,1687046400,3987946.518,336319.7122,9304265.591,4095988.612,19844262.28,43643726.44,81212509.16,3987946.518,336319.7122,9304265.591,4095988.612,19844262.28,43643726.44,,,19844262.28,43643726.44,3987946.518,336319.7122,9304265.591,4095988.612,,14665072.6,573013.0786,38279.70703,3276790.889,439445644.2,71865421,,,439445644.2,71865421,14665072.6,573013.0786,38279.70703,3276790.889,
19/06/2023,1687132800,3835888.643,327926.4039,9278379.314,4031638.939,19855893.46,43105352.34,80435079.1,3835888.643,327926.4039,9278379.314,4031638.939,19855893.46,43105352.34,,,19855893.46,43105352.34,3835888.643,327926.4039,9278379.314,4031638.939,,14705680.96,573357.0489,38297.68157,3277755.235,439508362.9,72434040,,,439508362.9,72434040,14705680.96,573357.0489,38297.68157,3277755.235,
20/06/2023,1687219200,3901809.872,334702.2295,9352747.033,4021208.755,19889492.84,45016541.88,82516502.62,3901809.872,334702.2295,9352747.033,4021208.755,19889492.84,45016541.88,,,19889492.84,45016541.88,3901809.872,334702.2295,9352747.033,4021208.755,,14706274.3,573668.3844,38340.35842,3216967.004,439728525.2,73084378,,,439728525.2,73084378,14706274.3,573668.3844,38340.35842,3216967.004,
21/06/2023,1687305600,4181195.351,349276.4652,9552479.302,4227133.923,21863698.02,46222199.01,86395982.08,4181195.351,349276.4652,9552479.302,4227133.923,21863698.02,46222199.01,,,21863698.02,46222199.01,4181195.351,349276.4652,9552479.302,4227133.923,,14702535.82,574140.1949,38514.95566,3226819.788,439781241.3,72564828,,,439781241.3,72564828,14702535.82,574140.1949,38514.95566,3226819.788,
22/06/2023,1687392000,4472536.126,364528.6056,9694093.818,4387692.041,22332746.48,51009017.32,92260614.4,4472536.126,364528.6056,9694093.818,4387692.041,22332746.48,51009017.32,,,22332746.48,51009017.32,4472536.126,364528.6056,9694093.818,4387692.041,,14676660.36,575739.9623,38568.10749,3226244.148,437279653.9,75053326,,,437279653.9,75053326,14676660.36,575739.9623,38568.10749,3226244.148,
23/06/2023,1687478400,4300883.835,367545.0722,9266853.539,4322363.691,22109311.55,48924335.25,89291292.93,4300883.835,367545.0722,9266853.539,4322363.691,22109311.55,48924335.25,,,22109311.55,48924335.25,4300883.835,367545.0722,9266853.539,4322363.691,,14625672.76,573469.2935,38259.58275,3225644.546,437470301.1,73901597,,,437470301.1,73901597,14625672.76,573469.2935,38259.58275,3225644.546,
24/06/2023,1687564800,4574860.165,381193.2268,9371120.723,4517730.71,22766901.79,49868878.05,91480684.66,4574860.165,381193.2268,9371120.723,4517730.71,22766901.79,49868878.05,,,22766901.79,49868878.05,4574860.165,381193.2268,9371120.723,4517730.71,,14636554.96,573982.4532,38340.23698,3226950.507,437572588.7,74104328,,,437572588.7,74104328,14636554.96,573982.4532,38340.23698,3226950.507,
25/06/2023,1687651200,4589797.761,370721.6787,9078520.412,4551251.192,22399857.03,48355390.45,89345538.52,4589797.761,370721.6787,9078520.412,4551251.192,22399857.03,48355390.45,,,22399857.03,48355390.45,4589797.761,370721.6787,9078520.412,4551251.192,,14639102.35,574646.4723,38414.59151,3227837.725,437659620.3,74160842,,,437659620.3,74160842,14639102.35,574646.4723,38414.59151,3227837.725,
26/06/2023,1687737600,4577700.746,381932.283,9166906.755,4455628.219,22737439.19,49235443.52,90555050.71,4577700.746,381932.283,9166906.755,4455628.219,22737439.19,49235443.52,,,22737439.19,49235443.52,4577700.746,381932.283,9166906.755,4455628.219,,14759872.79,575135.9911,38453.40306,3228716.101,437729847.3,74476271,,,437729847.3,74476271,14759872.79,575135.9911,38453.40306,3228716.101,
27/06/2023,1687824000,4508121.791,380797.9378,9148271.858,4812303.553,21802060.24,49225915.13,89877470.5,4508121.791,380797.9378,9148271.858,4812303.553,21802060.24,49225915.13,,,21802060.24,49225915.13,4508121.791,380797.9378,9148271.858,4812303.553,,14766541.62,575437.3043,38780.29613,3229733.928,437226525.8,76155131,,,437226525.8,76155131,14766541.62,575437.3043,38780.29613,3229733.928,
28/06/2023,1687910400,4519219.505,371695.1526,9171636.675,4685163.545,21739862.36,48926827.77,89414405,4519219.505,371695.1526,9171636.675,4685163.545,21739862.36,48926827.77,,,21739862.36,48926827.77,4519219.505,371695.1526,9171636.675,4685163.545,,14635963.1,576627.3647,38925.54399,3231147.273,437004381.5,75431377,,,437004381.5,75431377,14635963.1,576627.3647,38925.54399,3231147.273,
29/06/2023,1687996800,4325524.796,347076.2953,9141963.919,4362753.241,20774637.6,46211923.89,85163879.74,4325524.796,347076.2953,9141963.919,4362753.241,20774637.6,46211923.89,,,20774637.6,46211923.89,4325524.796,347076.2953,9141963.919,4362753.241,,14650727.69,576810.8132,39471.36962,3231669.068,436792226,75508199,,,436792226,75508199,14650727.69,576810.8132,39471.36962,3231669.068,
30/06/2023,1688083200,4390787.892,353022.1889,9098171.818,4341313.699,20949913.94,47513683.28,86646892.81,4390787.892,353022.1889,9098171.818,4341313.699,20949913.94,47513683.28,,,20949913.94,47513683.28,4390787.892,353022.1889,9098171.818,4341313.699,,14650561.37,577097.6736,38979.35743,3239786.342,436137160.7,76156538,,,436137160.7,76156538,14650561.37,577097.6736,38979.35743,3239786.342,
1/7/2023,1688169600,4481564.832,367993.179,9517153.126,4478280.229,22093073.26,50309912.75,91247977.37,4481564.832,367993.179,9517153.126,4478280.229,22093073.26,50309912.75,,,22093073.26,50309912.75,4481564.832,367993.179,9517153.126,4478280.229,,14655071.51,577564.0142,39121.77057,3245130.601,434552295.6,76234764,,,434552295.6,76234764,14655071.51,577564.0142,39121.77057,3245130.601,
2/7/2023,1688256000,4543570.192,374202.3031,9685786.952,4743771.441,21978718.21,51059709.37,92385758.47,4543570.192,374202.3031,9685786.952,4743771.441,21978718.21,51059709.37,,,21978718.21,51059709.37,4543570.192,374202.3031,9685786.952,4743771.441,,14664388.67,577429.0264,39140.81853,3249158.521,434293356.9,75687408,,,434293356.9,75687408,14664388.67,577429.0264,39140.81853,3249158.521,
3/7/2023,1688342400,4597062.554,374039.9977,9651480.735,4712166.625,21666773.2,51603911.9,92605435.01,4597062.554,374039.9977,9651480.735,4712166.625,21666773.2,51603911.9,,,21666773.2,51603911.9,4597062.554,374039.9977,9651480.735,4712166.625,,14679784.37,577749.1473,39179.51098,3249770.086,434166023.6,75762318,,,434166023.6,75762318,14679784.37,577749.1473,39179.51098,3249770.086,
4/7/2023,1688428800,4710890.901,379847.7539,9706360.845,4684372.721,21795578.96,54181172.23,95458223.41,4710890.901,379847.7539,9706360.845,4684372.721,21795578.96,54181172.23,,,21795578.96,54181172.23,4710890.901,379847.7539,9706360.845,4684372.721,,14680566.11,578179.5174,39399.09419,3230601.877,433587549.9,76121528,,,433587549.9,76121528,14680566.11,578179.5174,39399.09419,3230601.877,
5/7/2023,1688515200,4640636.022,369213.5383,9580424.946,4523324.585,21084046.98,53334393.46,93532039.53,4640636.022,369213.5383,9580424.946,4523324.585,21084046.98,53334393.46,,,21084046.98,53334393.46,4640636.022,369213.5383,9580424.946,4523324.585,,14750346.53,576446.7054,39513.42467,3230946.132,433293464.5,76710885,,,433293464.5,76710885,14750346.53,576446.7054,39513.42467,3230946.132,
6/7/2023,1688601600,4385182.709,348278.7264,9426336.175,4240780.607,20209676.62,51233012.17,89843267.01,4385182.709,348278.7264,9426336.175,4240780.607,20209676.62,51233012.17,,,20209676.62,51233012.17,4385182.709,348278.7264,9426336.175,4240780.607,,14787230.26,576867.7735,39538.34225,3141318.968,431669466.7,76893309,,,431669466.7,76893309,14787230.26,576867.7735,39538.34225,3141318.968,
7/7/2023,1688688000,3924982.488,332711.8708,9154217.491,4148371.391,19890489.65,51237658.11,88688431,3924982.488,332711.8708,9154217.491,4148371.391,19890489.65,51237658.11,,,19890489.65,51237658.11,3924982.488,332711.8708,9154217.491,4148371.391,,14802373.25,574583.275,39357.7432,3142705.599,431863996.6,77335192,,,431863996.6,77335192,14802373.25,574583.275,39357.7432,3142705.599,
8/7/2023,1688774400,3988237.379,339048.5555,9535193.323,4682970.169,20328313.5,52730478.97,91604241.89,3988237.379,339048.5555,9535193.323,4682970.169,20328313.5,52730478.97,,,20328313.5,52730478.97,3988237.379,339048.5555,9535193.323,4682970.169,,14817953.55,574249.7807,40422.20239,3494753.857,432284426.7,77819479,,,432284426.7,77819479,14817953.55,574249.7807,40422.20239,3494753.857,
9/7/2023,1688860800,4129090.543,343044.2674,9578239.758,4825267.022,20490179.19,53329190.06,92695010.84,4129090.543,343044.2674,9578239.758,4825267.022,20490179.19,53329190.06,,,20490179.19,53329190.06,4129090.543,343044.2674,9578239.758,4825267.022,,14853698.57,574951.55,40525.66007,3496570.306,434713539.1,77940558,,,434713539.1,77940558,14853698.57,574951.55,40525.66007,3496570.306,
10/7/2023,1688947200,3811920.602,328387.8329,9849061.405,4546379.535,20329905.44,53352836.11,92218490.92,3811920.602,328387.8329,9849061.405,4546379.535,20329905.44,53352836.11,,,20329905.44,53352836.11,3811920.602,328387.8329,9849061.405,4546379.535,,14602206.47,575304.4951,42068.43245,3497215.027,435604488.9,78207145,,,435604488.9,78207145,14602206.47,575304.4951,42068.43245,3497215.027,
11/7/2023,1689033600,3995772.457,336354.4455,10324012.73,4652394.334,20902304.47,57609670.5,97820508.94,3995772.457,336354.4455,10324012.73,4652394.334,20902304.47,57609670.5,,,20902304.47,57609670.5,3995772.457,336354.4455,10324012.73,4652394.334,,14611854.91,573872.0547,42094.15612,3498040.853,444587141.5,78357370,,,444587141.5,78357370,14611854.91,573872.0547,42094.15612,3498040.853,
12/7/2023,1689120000,3992398.403,340382.9686,10516838.04,4603814.393,21550948.79,67852902.65,108857285.3,3992398.403,340382.9686,10516838.04,4603814.393,21550948.79,58747812.49,9105090.157,,21550948.79,58747812.49,3992398.403,340382.9686,10516838.04,4603814.393,9105090.157,14640365.54,574164.2971,42121.2674,3461514.582,441825859.6,79151588,4844.241054,,441825859.6,79151588,14640365.54,574164.2971,42121.2674,3461514.582,4844.241054
13/07/2023,1689206400,3975801.181,333210.8066,10254446.29,4569321.245,21406154.81,66873604.56,107412538.9,3975801.181,333210.8066,10254446.29,4569321.245,21406154.81,57091484.5,9782120.066,,21406154.81,57091484.5,3975801.181,333210.8066,10254446.29,4569321.245,9782120.066,14642864.12,574539.0329,42155.99708,3461607.004,442108490.9,79281616,5225.631062,,442108490.9,79281616,14642864.12,574539.0329,42155.99708,3461607.004,5225.631062
14/07/2023,1689292800,4564939.042,360857.0533,10627302.08,5198273.357,23283527.18,80349618.45,124384517.2,4564939.042,360857.0533,10627302.08,5198273.357,23283527.18,69667110.81,10682507.64,,23283527.18,69667110.81,4564939.042,360857.0533,10627302.08,5198273.357,10682507.64,14602197.69,574633.2726,41253.4532,3465515.571,443445076.3,80027007,5303.756265,,443445076.3,80027007,14602197.69,574633.2726,41253.4532,3465515.571,5303.756265
15/07/2023,1689379200,4091558.16,345315.3004,10247192.95,5128667.954,22538229.35,74950073.12,117301036.8,4091558.16,345315.3004,10247192.95,5128667.954,22538229.35,64648113.09,10301960.04,,22538229.35,64648113.09,4091558.16,345315.3004,10247192.95,5128667.954,10301960.04,14602538.09,575003.206,41269.40376,3465316.185,444795432.3,80250096,5335.011232,,444795432.3,80250096,14602538.09,575003.206,41269.40376,3465316.185,5335.011232
16/07/2023,1689465600,4017606.285,367439.9185,10390940.65,5199419.462,23279279.49,74615963.83,117870649.6,4017606.285,367439.9185,10390940.65,5199419.462,23279279.49,64018757.55,10597206.28,,23279279.49,64018757.55,4017606.285,367439.9185,10390940.65,5199419.462,10597206.28,14605600.28,575296.1396,41329.0138,3466279.641,445059448,80356323,5479.79248,,445059448,80356323,14605600.28,575296.1396,41329.0138,3466279.641,5479.79248
17/07/2023,1689552000,3759124.568,363385.8956,10001081.95,4860563.249,22582201.18,72398856.52,113965213.4,3759124.568,363385.8956,10001081.95,4860563.249,22582201.18,61591896.46,10806960.06,,22582201.18,61591896.46,3759124.568,363385.8956,10001081.95,4860563.249,10806960.06,14602681.8,575249.8343,41429.50271,3352112.586,443248889.6,80523651,5622.212198,,443248889.6,80523651,14602681.8,575249.8343,41429.50271,3352112.586,5622.212198
18/07/2023,1689638400,3863239.442,382488.5113,10398407.41,5029341.118,24242755.85,73492228.74,117408461.1,3863239.442,382488.5113,10398407.41,5029341.118,24242755.85,62673066.15,10819162.6,,24242755.85,62673066.15,3863239.442,382488.5113,10398407.41,5029341.118,10819162.6,14599969.17,575561.0366,42285.41908,3352894.078,465803743.9,80597457,5654.210725,,465803743.9,80597457,14599969.17,575561.0366,42285.41908,3352894.078,5654.210725
19/07/2023,1689724800,3798030.109,366877.3493,13604387.08,4988912.501,24670146,71580185.04,119008538.1,3798030.109,366877.3493,13604387.08,4988912.501,24670146,60697543.62,10882641.42,,24670146,60697543.62,3798030.109,366877.3493,13604387.08,4988912.501,10882641.42,14599722.11,575937.466,56200.21926,3348263.423,465500802,81042437,5702.046801,,465500802,81042437,14599722.11,575937.466,56200.21926,3348263.423,5702.046801
20/07/2023,1689811200,3745070.027,370041.0264,13611458.12,4879012.011,26521078.4,71903839.69,121030499.3,3745070.027,370041.0264,13611458.12,4879012.011,26521078.4,60989519.96,10914319.74,,26521078.4,60989519.96,3745070.027,370041.0264,13611458.12,4879012.011,10914319.74,14651959.01,575764.595,56273.59897,3319055.79,463809279.3,81349622,5771.657485,,463809279.3,81349622,14651959.01,575764.595,56273.59897,3319055.79,5771.657485
21/07/2023,1689897600,3760712.693,364008.8534,13244668.67,5008469.236,25957758.46,73182467.7,121518085.6,3760712.693,364008.8534,13244668.67,5008469.236,25957758.46,62181950.66,11000517.04,,25957758.46,62181950.66,3760712.693,364008.8534,13244668.67,5008469.236,11000517.04,14600173.51,576035.38,54509.29572,3316867.044,463705290.6,81420787,5820.933758,,463705290.6,81420787,14600173.51,576035.38,54509.29572,3316867.044,5820.933758
22/07/2023,1689984000,3777888.922,397905.468,13360257.77,4910539.659,25708121.43,74306570.73,122461284,3777888.922,397905.468,13360257.77,4910539.659,25708121.43,63174648.04,11131922.69,,25708121.43,63174648.04,3777888.922,397905.468,13360257.77,4910539.659,11131922.69,14597152.05,576357.1772,54645.41606,3317932.202,464137670.5,81570406,5874.73755,,464137670.5,81570406,14597152.05,576357.1772,54645.41606,3317932.202,5874.73755
23/07/2023,1690070400,3645292.189,390073.343,13191041.76,4681587.644,24557073.95,71647898.86,118112967.7,3645292.189,390073.343,13191041.76,4681587.644,24557073.95,60332263.07,11315635.79,,24557073.95,60332263.07,3645292.189,390073.343,13191041.76,4681587.644,11315635.79,14596290.51,576784.9883,54732.34206,3251102.531,464620917.1,81443469,6076.553175,,464620917.1,81443469,14596290.51,576784.9883,54732.34206,3251102.531,6076.553175
24/07/2023,1690156800,3749713.04,385324.1071,13350624.63,4748234.977,24760867.37,75141556.51,122136320.6,3749713.04,385324.1071,13350624.63,4748234.977,24760867.37,62266127.06,12875429.45,,24760867.37,62266127.06,3749713.04,385324.1071,13350624.63,4748234.977,12875429.45,14597593.51,576295.0229,54970.25004,3252215.738,463973380,81862655,6820.588458,,463973380,81862655,14597593.51,576295.0229,54970.25004,3252215.738,6820.588458
25/07/2023,1690243200,3537087.263,355714.1107,13146456.88,4415622.792,24023907,72443510.89,117922298.9,3537087.263,355714.1107,13146456.88,4415622.792,24023907,59565963.33,12877547.55,,24023907,59565963.33,3537087.263,355714.1107,13146456.88,4415622.792,12877547.55,14596279.68,576895.1245,55049.85923,3223082.33,462336072.6,82230384,6966.070482,,462336072.6,82230384,14596279.68,576895.1245,55049.85923,3223082.33,6966.070482
26/07/2023,1690329600,3401429.93,349400.5934,13068067.4,4320218.978,24228840.96,71226044.35,116594002.2,3401429.93,349400.5934,13068067.4,4320218.978,24228840.96,58271993.72,12954050.62,,24228840.96,58271993.72,3401429.93,349400.5934,13068067.4,4320218.978,12954050.62,14596908.17,576977.09,55058.21531,3224044.013,461932869.9,82604810,6976.583579,,461932869.9,82604810,14596908.17,576977.09,55058.21531,3224044.013,6976.583579
27/07/2023,1690416000,3566923.132,347505.6001,13159779.33,3913274.89,24051347.34,72461599.58,117500429.9,3566923.132,347505.6001,13159779.33,3913274.89,24051347.34,59421318.38,13040281.2,,24051347.34,59421318.38,3566923.132,347505.6001,13159779.33,3913274.89,13040281.2,14596881.4,577290.1856,55161.08198,2877408.007,461514129.5,82780941,6976.583579,,461514129.5,82780941,14596881.4,577290.1856,55161.08198,2877408.007,6976.583579
